2022-09-16 03:43:24.167000 | LOGGING | Four | 991540078310596608 | so do I
2022-09-06 12:06:23.508000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | 🦍
2022-09-06 12:06:19.386000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | It’s fine there
2022-09-06 12:06:15.899000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Nah
2022-09-06 12:06:11.542000 | LOGGING | a-little-trolling | 991540078310596608 | Cut it open and pull the C-1 out
2022-09-06 12:06:01.291000 | LOGGING | yourmom22 | 991540078310596608 | Nice
2022-09-06 12:05:57.565000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | 😃
2022-09-06 12:05:51.372000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | I think I might go sit on that couch now
2022-09-06 12:05:40.072000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Hehe
2022-09-06 12:05:38.643000 | LOGGING | a-little-trolling | 991540078310596608 | It was funny
2022-09-06 12:05:34.200000 | LOGGING | a-little-trolling | 991540078310596608 | I don't know
2022-09-06 12:05:33.324000 | LOGGING | yourmom22 | 991540078310596608 | I can literally hear you saying that
2022-09-06 12:05:19.145000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Bestie what did I ever do to u but be an amazing bestie
2022-09-06 12:05:08.928000 | LOGGING | a-little-trolling | 991540078310596608 | Yes
2022-09-06 12:05:06.161000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | 😭
2022-09-06 12:05:03.438000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | He meant me I think?
2022-09-06 12:05:02.497000 | LOGGING | yourmom22 | 991540078310596608 | AHHAHA
2022-09-06 12:04:57.866000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | 😂
2022-09-06 12:04:54.298000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Time to die
2022-09-06 12:04:52.945000 | LOGGING | a-little-trolling | 991540078310596608 | Not you retard
2022-09-06 12:04:45.691000 | LOGGING | yourmom22 | 991540078310596608 | Fr?
2022-09-06 12:04:41.613000 | LOGGING | yourmom22 | 991540078310596608 | Shit
2022-09-06 12:04:33.212000 | LOGGING | a-little-trolling | 991540078310596608 | I planted 50 pounds of C-1 explosives in your couch
2022-09-06 12:03:43.928000 | LOGGING | yourmom22 | 991540078310596608 | Huh
2022-09-06 12:03:41.482000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Imagine
2022-09-06 12:03:40.290000 | LOGGING | a-little-trolling | 991540078310596608 | Oh another thing
2022-09-06 12:03:35.339000 | LOGGING | a-little-trolling | 991540078310596608 | It was a pain in the ass
2022-09-06 12:03:29.522000 | LOGGING | a-little-trolling | 991540078310596608 | Image having to bring three couches down that fucking thing
2022-09-06 12:03:06.084000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | 😂
2022-09-06 12:02:52.514000 | LOGGING | yourmom22 | 991540078310596608 | Idk my angles but that sounds bad or something
2022-09-06 12:02:36.538000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | 👹
2022-09-06 12:02:33.571000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | LOL
2022-09-06 12:02:32.898000 | LOGGING | yourmom22 | 991540078310596608 | DAMN
2022-09-06 12:02:31.047000 | LOGGING | yourmom22 | 991540078310596608 | Damn
2022-09-06 12:02:29.396000 | LOGGING | a-little-trolling | 991540078310596608 | Literally just a 40 degree hill
2022-09-06 12:02:27.559000 | LOGGING | yourmom22 | 991540078310596608 | A HILL
2022-09-06 12:02:22.183000 | LOGGING | yourmom22 | 991540078310596608 | A woman 😱😨
2022-09-06 12:02:20.266000 | LOGGING | a-little-trolling | 991540078310596608 | The driveway I'm talking about is a hill
2022-09-06 12:02:13.245000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | A woman 💀🤚
2022-09-06 12:02:12.664000 | LOGGING | yourmom22 | 991540078310596608 | Fr
2022-09-06 12:02:10.551000 | LOGGING | yourmom22 | 991540078310596608 | We neighbors
2022-09-06 12:02:03.364000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Same
2022-09-06 12:01:56.928000 | LOGGING | yourmom22 | 991540078310596608 | Bro my driveway is long as fuck
2022-09-06 12:01:55.475000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Hehe
2022-09-06 12:01:48.921000 | LOGGING | a-little-trolling | 991540078310596608 | I don't even know who you are
2022-09-06 12:01:47.279000 | LOGGING | yourmom22 | 991540078310596608 | My house
2022-09-06 12:01:40.986000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Shhh
2022-09-06 12:01:33.931000 | LOGGING | yourmom22 | 991540078310596608 | ☹️
2022-09-06 12:01:29.804000 | LOGGING | yourmom22 | 991540078310596608 | NOT EVEN ME
2022-09-06 12:01:28.258000 | LOGGING | a-little-trolling | 991540078310596608 | The one with the real shit driveway
2022-09-06 12:01:19.554000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | You are my only friend remember you idiot
2022-09-06 12:01:03.016000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Which one?
2022-09-06 12:00:57.298000 | LOGGING | yourmom22 | 991540078310596608 | Rn I'm gonna go to my make up 😘😍
2022-09-06 12:00:55.686000 | LOGGING | a-little-trolling | 991540078310596608 | I know the layout to your friends house
2022-09-06 12:00:50.343000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | I’m not
2022-09-06 12:00:47.724000 | LOGGING | yourmom22 | 991540078310596608 | I'm all dressed
2022-09-06 12:00:38.246000 | LOGGING | yourmom22 | 991540078310596608 | I'm ready for school 😍😍
2022-09-06 12:00:33.482000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Morning ❤️
2022-09-06 12:00:31.428000 | LOGGING | a-little-trolling | 991540078310596608 | Oh no
2022-09-06 12:00:28.012000 | LOGGING | yourmom22 | 991540078310596608 | Good morning
2022-09-06 12:00:27.187000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Good : )
2022-09-06 12:00:23.082000 | LOGGING | Duck. | 991540078310596608 | morning guys
2022-09-06 12:00:18.494000 | LOGGING | yourmom22 | 991540078310596608 | Brooke sometimes you really scare me
2022-09-06 12:00:05.156000 | LOGGING | yourmom22 | 991540078310596608 | Bro what
2022-09-06 11:59:54.409000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | But I know who you are
2022-09-06 11:59:49.318000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | <#991601341505994792>
2022-09-06 11:59:45.043000 | LOGGING | a-little-trolling | 991540078310596608 | I don't even know who you are
2022-09-06 11:59:40.101000 | LOGGING | yourmom22 | 991540078310596608 | I need to write the rules down five times
2022-09-06 11:59:39.788000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | 😭
2022-09-06 11:59:37.965000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Wait, rules?
2022-09-06 11:59:26.713000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Read the rules
2022-09-06 11:59:23.136000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | No bullying
2022-09-06 11:59:20.194000 | LOGGING | a-little-trolling | 991540078310596608 | I'm just pointing out your mistakes so you may improve but fine then, remain weak.
2022-09-06 11:59:11.111000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | I can because he is my bestie
2022-09-06 11:59:09.384000 | LOGGING | yourmom22 | 991540078310596608 | Whos is that
2022-09-06 11:59:02.329000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | <:RealisticTroll:998059835797024768>
2022-09-06 11:58:58.214000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Always watching...
2022-09-06 11:58:52.669000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | No bulle byron
2022-09-06 11:58:51.248000 | LOGGING | yourmom22 | 991540078310596608 | Are you pychic
2022-09-06 11:58:48.067000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | 🌚
2022-09-06 11:58:40.297000 | LOGGING | yourmom22 | 991540078310596608 | wait fr
2022-09-06 11:58:29.648000 | LOGGING | yourmom22 | 991540078310596608 | I just left to get water what's happening now 😭😨
2022-09-06 11:58:25.410000 | LOGGING | a-little-trolling | 991540078310596608 | You're getting a not achieved on your English assessment.
2022-09-06 11:58:22.171000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | When I see you again I’m going to make sure I strangle you with my bare hands
2022-09-06 11:57:44.265000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Omg
2022-09-06 11:57:33.846000 | LOGGING | a-little-trolling | 991540078310596608 | Still bad grammar.
2022-09-06 11:56:36.357000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | I’m an angry woman
2022-09-06 11:56:26.077000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | 🤚👹
2022-09-06 11:56:22.320000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Shut it
2022-09-06 11:56:13.600000 | LOGGING | a-little-trolling | 991540078310596608 | Bad grammar
2022-09-06 11:55:54.813000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | 👹
2022-09-06 11:55:52.711000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | I swear to god your just like Andrea
2022-09-06 11:55:36.461000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | SHUSH DEVON
2022-09-06 11:55:27.215000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | NO
2022-09-06 11:55:25.703000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | <:Imgonnakillyou:997943037655261255> <:Imgonnakillyou:997943037655261255> <:Imgonnakillyou:997943037655261255>
2022-09-06 11:55:21.295000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | 😂
2022-09-06 11:55:20.400000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | U DOG LOVER
2022-09-06 11:55:19.691000 | LOGGING | yourmom22 | 991540078310596608 | WHATS HAPPENING NOW 😭😭😭😭😭😭😭😭😭
2022-09-06 11:55:12.003000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Who Tf is that
2022-09-06 11:55:10.759000 | LOGGING | yourmom22 | 991540078310596608 | HUH
2022-09-06 11:55:04.868000 | LOGGING | a-little-trolling | 991540078310596608 | ITS HIM
2022-09-06 11:55:03.468000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | <:Imgonnakillyou:997943037655261255>
2022-09-06 11:54:49.556000 | LOGGING | yourmom22 | 991540078310596608 | What
2022-09-06 11:54:45.652000 | LOGGING | a-little-trolling | 991540078310596608 | <@792267719508099072>  ITS DEVON
2022-09-06 11:54:00.328000 | LOGGING | yourmom22 | 991540078310596608 | HUH
2022-09-06 11:53:59.439000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | In my dreams my irl dog 😭
2022-09-06 11:53:47.089000 | LOGGING | a-little-trolling | 991540078310596608 | Devon?
2022-09-06 11:53:45.647000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | I know your name and what you look like : )
2022-09-06 11:53:28.441000 | LOGGING | yourmom22 | 991540078310596608 | /j
2022-09-06 11:53:24 | LOGGING | yourmom22 | 991540078310596608 | Well I enjoy them so idrc 😱
2022-09-06 11:53:14.383000 | LOGGING | a-little-trolling | 991540078310596608 | You see the joke is that actually I am Byron, and I am trying to say that I myself am attractive despite the fact this is likely false, but I am doing it in a comedic fashion, such as this message I am currently writing
2022-09-06 11:53:13.043000 | LOGGING | Four | 991540078310596608 | They're shit
2022-09-06 11:53:11.648000 | LOGGING | yourmom22 | 991540078310596608 | Damn
2022-09-06 11:53:06.558000 | LOGGING | Four | 991540078310596608 | No.
2022-09-06 11:52:45.921000 | LOGGING | yourmom22 | 991540078310596608 | Dude do you like the Redjr stories that are like "am I the ass hole for doing/saying" because I fucking love them
2022-09-06 11:52:37.208000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | 😍😭
2022-09-06 11:52:33.619000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | I hope I get my dog boyfriend back
2022-09-06 11:51:50.999000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | 🤚😤
2022-09-06 11:51:40.740000 | LOGGING | yourmom22 | 991540078310596608 | Shahah
2022-09-06 11:51:38.272000 | LOGGING | yourmom22 | 991540078310596608 | Huh 💀
2022-09-06 11:51:38.076000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | 🌚
2022-09-06 11:51:34.931000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Huh
2022-09-06 11:51:12.741000 | LOGGING | a-little-trolling | 991540078310596608 | It came to me in a dream
2022-09-06 11:50:44.652000 | LOGGING | Four | 991540078310596608 | Neither did i
2022-09-06 11:50:43.778000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | His name is there for a reason
2022-09-06 11:50:42.912000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Bro 💀
2022-09-06 11:50:36.364000 | LOGGING | a-little-trolling | 991540078310596608 | Definitely
2022-09-06 11:50:34.662000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | He doesn't mean in srs way
2022-09-06 11:50:32.848000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | 😂
2022-09-06 11:50:32.065000 | LOGGING | yourmom22 | 991540078310596608 | I'm incredibly confused
2022-09-06 11:50:27.462000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Is he hot
2022-09-06 11:50:25.234000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Who is that
2022-09-06 11:50:20.021000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Byron is cool tho
2022-09-06 11:50:17.587000 | LOGGING | a-little-trolling | 991540078310596608 | Ok
2022-09-06 11:50:08.046000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | You are my only friend 😔
2022-09-06 11:49:57.713000 | LOGGING | Four | 991540078310596608 | This person, mason
2022-09-06 11:49:56.305000 | LOGGING | a-little-trolling | 991540078310596608 | Because it was funny
2022-09-06 11:49:49.575000 | LOGGING | Four | 991540078310596608 | Oh I wanted to be friends
2022-09-06 11:49:47.033000 | LOGGING | yourmom22 | 991540078310596608 | I'll curse you /j
2022-09-06 11:49:46.875000 | LOGGING | a-little-trolling | 991540078310596608 | Indeed
2022-09-06 11:49:45.503000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Who?
2022-09-06 11:49:38.188000 | LOGGING | yourmom22 | 991540078310596608 | BE MY FRIEND
2022-09-06 11:49:36.151000 | LOGGING | Four | 991540078310596608 | Huh
2022-09-06 11:49:35.392000 | LOGGING | yourmom22 | 991540078310596608 | WHAT
2022-09-06 11:49:30.484000 | LOGGING | Duck. | 991540078310596608 | I MADE NO FRIENDS
2022-09-06 11:49:25.078000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | It was good for it's graphics. But the gameplay was shit.
2022-09-06 11:49:22.723000 | LOGGING | Four | 991540078310596608 | Mason, when I asked to talk to you this dude said "no fuck you"
2022-09-06 11:49:22.497000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Gay talk
2022-09-06 11:49:19.804000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Idk
2022-09-06 11:49:14.816000 | LOGGING | yourmom22 | 991540078310596608 | What's happening now 😭
2022-09-06 11:49:09.458000 | LOGGING | yourmom22 | 991540078310596608 | Huh
2022-09-06 11:48:56.173000 | LOGGING | a-little-trolling | 991540078310596608 | Don't like how they just muted the main character though
2022-09-06 11:48:55.646000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Tone it down bruh
2022-09-06 11:48:48.583000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Wow
2022-09-06 11:48:46.910000 | LOGGING | Four | 991540078310596608 | FAX
2022-09-06 11:48:40.362000 | LOGGING | Four | 991540078310596608 | Stfu idc
2022-09-06 11:48:39.004000 | LOGGING | a-little-trolling | 991540078310596608 | Four was alright
2022-09-06 11:48:33.516000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | 😏
2022-09-06 11:48:31.957000 | LOGGING | yourmom22 | 991540078310596608 | BACK
2022-09-06 11:48:27.450000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | <:RealisticTroll:998059835797024768>
2022-09-06 11:48:25.336000 | LOGGING | Four | 991540078310596608 | Hi
2022-09-06 11:48:24.295000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Four is better
2022-09-06 11:48:20.788000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Hello
2022-09-06 11:48:17.670000 | LOGGING | Four | 991540078310596608 | What
2022-09-06 11:48:13.917000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Four
2022-09-06 11:48:10.598000 | LOGGING | a-little-trolling | 991540078310596608 | Yeah I'm still playing through it again
2022-09-06 11:48:09.760000 | LOGGING | Four | 991540078310596608 | 3 is better
2022-09-06 11:48:06.260000 | LOGGING | Four | 991540078310596608 | No.
2022-09-06 11:47:58.627000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | In the editor
2022-09-06 11:47:55.451000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | I like how u can make ur own map
2022-09-06 11:47:49.747000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Bro far cry 2 is rlly good
2022-09-06 11:47:43.880000 | LOGGING | a-little-trolling | 991540078310596608 | My favourite farcry is either 2 or 3
2022-09-06 11:47:24.661000 | LOGGING | a-little-trolling | 991540078310596608 | Played it a bunch
2022-09-06 11:47:20.347000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | I like the two player mode they added
2022-09-06 11:47:17.193000 | LOGGING | a-little-trolling | 991540078310596608 | I know
2022-09-06 11:47:10.913000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Bro far cry 3 is a bop tho
2022-09-06 11:47:06.774000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | 👹
2022-09-06 11:46:56.177000 | LOGGING | a-little-trolling | 991540078310596608 | Some Dubstep artist that made the song in the far cry 3 mission where you burn weed with a flamethrower
2022-09-06 11:46:51.912000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | FAX
2022-09-06 11:46:18.783000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Oo explain
2022-09-06 11:46:12.718000 | LOGGING | yourmom22 | 991540078310596608 | Who's that 💀
2022-09-06 11:46:04.399000 | LOGGING | a-little-trolling | 991540078310596608 | You just need to insult Skrillex then she just breaks down
2022-09-06 11:45:56.028000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | 😏
2022-09-06 11:45:53.051000 | LOGGING | yourmom22 | 991540078310596608 | Which she is btw
2022-09-06 11:45:51.548000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | I just pissed her off
2022-09-06 11:45:43.248000 | LOGGING | yourmom22 | 991540078310596608 | 💀
2022-09-06 11:45:41.569000 | LOGGING | yourmom22 | 991540078310596608 | I made her cry because I said she was a racist
2022-09-06 11:45:35.504000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | She pissed me off
2022-09-06 11:45:32.767000 | LOGGING | yourmom22 | 991540078310596608 | She's racist
2022-09-06 11:45:31.818000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | 😤
2022-09-06 11:45:30.429000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Ong
2022-09-06 11:45:29.519000 | LOGGING | yourmom22 | 991540078310596608 | I can't stand her
2022-09-06 11:45:28.740000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Just be urself bruh
2022-09-06 11:45:27.599000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | I made her cry as well and leave the class
2022-09-06 11:45:25.255000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Hero is a wanna be
2022-09-06 11:45:19.817000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | It kinda is
2022-09-06 11:45:11.044000 | LOGGING | a-little-trolling | 991540078310596608 | That's easy
2022-09-06 11:45:06.727000 | LOGGING | yourmom22 | 991540078310596608 | As you should
2022-09-06 11:45:04.544000 | LOGGING | yourmom22 | 991540078310596608 | Good
2022-09-06 11:45:00.021000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Instantly
2022-09-06 11:44:58.490000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | ….
2022-09-06 11:44:57.674000 | LOGGING | yourmom22 | 991540078310596608 | HAHAHHAHA
2022-09-06 11:44:56.930000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | I shot her down
2022-09-06 11:44:56.053000 | LOGGING | yourmom22 | 991540078310596608 | I MADE HER CRY TODAY
2022-09-06 11:44:53.638000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | SHE thought I had a crush on her
2022-09-06 11:44:52.201000 | LOGGING | yourmom22 | 991540078310596608 | HERO
2022-09-06 11:44:50.304000 | LOGGING | Duck. | 991540078310596608 | no no no
2022-09-06 11:44:47.898000 | LOGGING | a-little-trolling | 991540078310596608 | She drew furry art in bohally
2022-09-06 11:44:46.521000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Same here
2022-09-06 11:44:40.954000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | I still have a bag full of compliments, just you remember that
2022-09-06 11:44:38.291000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | 👹
2022-09-06 11:44:37.636000 | LOGGING | a-little-trolling | 991540078310596608 | Bloody hate hero
2022-09-06 11:44:36.226000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | I shall be bitchy back
2022-09-06 11:44:31.876000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Oh yes
2022-09-06 11:44:29.673000 | LOGGING | yourmom22 | 991540078310596608 | Damn
2022-09-06 11:44:22.529000 | LOGGING | yourmom22 | 991540078310596608 | Honestly
2022-09-06 11:44:19.536000 | LOGGING | yourmom22 | 991540078310596608 | And she still continues to be bitchy
2022-09-06 11:44:11.915000 | LOGGING | yourmom22 | 991540078310596608 | Fr
2022-09-06 11:44:06.031000 | LOGGING | yourmom22 | 991540078310596608 | The person who pushed them off is actually super cool 💪
2022-09-06 11:44:02.225000 | LOGGING | Duck. | 991540078310596608 | dammit
2022-09-06 11:44:01.636000 | LOGGING | a-little-trolling | 991540078310596608 | The good ending
2022-09-06 11:43:55.792000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | In my opinion. Nah
2022-09-06 11:43:55.079000 | LOGGING | yourmom22 | 991540078310596608 | And got pushed down the stairs
2022-09-06 11:43:53.099000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Jeez
2022-09-06 11:43:48.657000 | LOGGING | yourmom22 | 991540078310596608 | She got ran over too
2022-09-06 11:43:45.240000 | LOGGING | Duck. | 991540078310596608 | i relate
2022-09-06 11:43:43.562000 | LOGGING | yourmom22 | 991540078310596608 | All ik is that she sissored some girl in the gym bathroom
2022-09-06 11:43:33.473000 | LOGGING | yourmom22 | 991540078310596608 | BRO FR
2022-09-06 11:43:28.029000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Bro imagine being a fuckin idiot
2022-09-06 11:43:24.762000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Nah
2022-09-06 11:43:23.069000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Bro Ella did ✂ and ratted herself out and accused the other of rape
2022-09-06 11:43:04.970000 | LOGGING | a-little-trolling | 991540078310596608 | There are no profits of Allah either, coincidence?
2022-09-06 11:43:03.523000 | LOGGING | yourmom22 | 991540078310596608 | But male Version
2022-09-06 11:42:50.181000 | LOGGING | not zero | 991540078310596608 | shes a person in karls whanau class
2022-09-06 11:42:49.954000 | LOGGING | yourmom22 | 991540078310596608 | Can't believe they got another version of themselves
2022-09-06 11:42:45.663000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | HOLD UP
2022-09-06 11:42:39.580000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Who’s that???
2022-09-06 11:42:37.340000 | LOGGING | yourmom22 | 991540078310596608 | I cannot stand her
2022-09-06 11:42:37.279000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Connor supports you
2022-09-06 11:42:32.202000 | LOGGING | yourmom22 | 991540078310596608 | I absolutely hate Ella brown
2022-09-06 11:42:28.570000 | LOGGING | Duck. | 991540078310596608 | me is straight
2022-09-06 11:42:25.306000 | LOGGING | yourmom22 | 991540078310596608 | I'm now striagjt
2022-09-06 11:42:24.702000 | LOGGING | a-little-trolling | 991540078310596608 | Dying light
2022-09-06 11:42:21.942000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | A h ok
2022-09-06 11:42:21.614000 | LOGGING | not zero | 991540078310596608 | sorry for the late notice
2022-09-06 11:42:17.664000 | LOGGING | not zero | 991540078310596608 | actually i will
2022-09-06 11:42:14.977000 | LOGGING | not zero | 991540078310596608 | i was planning on sleeping now but im not sure yet
2022-09-06 11:42:12.026000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | There are like no straight people 💀
2022-09-06 11:42:10.525000 | LOGGING | Duck. | 991540078310596608 | my brothers getting told off for coughing wtf
2022-09-06 11:42:06.029000 | LOGGING | not zero | 991540078310596608 | hiiii
2022-09-06 11:42:03.286000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | <a:catstuffdance:862566706039750656>
2022-09-06 11:42:00.266000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Hi zero!!
2022-09-06 11:41:53.468000 | LOGGING | yourmom22 | 991540078310596608 | Damn
2022-09-06 11:41:50.705000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Wait nvm she’s just being a bitch
2022-09-06 11:41:48.916000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | <:EmotiSalute:837742898995789914>
2022-09-06 11:41:48.790000 | LOGGING | not zero | 991540078310596608 | o h .
2022-09-06 11:41:47.615000 | LOGGING | not zero | 991540078310596608 | 😰
2022-09-06 11:41:46.278000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Luckily I'm already straight, and still bitchless.
2022-09-06 11:41:44.504000 | LOGGING | a-little-trolling | 991540078310596608 | It is haram
2022-09-06 11:41:40.868000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | 🌚
2022-09-06 11:41:38.102000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | My cat is moaning
2022-09-06 11:41:31.751000 | LOGGING | yourmom22 | 991540078310596608 | Literally going straight 😭
2022-09-06 11:41:25.482000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | She'll take you to a dumpster
2022-09-06 11:41:21.754000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Hahahah
2022-09-06 11:41:21.359000 | LOGGING | a-little-trolling | 991540078310596608 | It doesn't
2022-09-06 11:41:20.267000 | LOGGING | Duck. | 991540078310596608 | use the hub
2022-09-06 11:41:19.019000 | LOGGING | yourmom22 | 991540078310596608 | I'm going straight
2022-09-06 11:41:16.083000 | LOGGING | yourmom22 | 991540078310596608 | Please no
2022-09-06 11:41:11.820000 | LOGGING | yourmom22 | 991540078310596608 | Oh god no
2022-09-06 11:41:06.307000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Ella brown will show you
